passage,label
the mass of mycobacterium leprae obtained as a pure suspension from tissues of infected armadillos was measured electron microscopically using a technique that avoids the need for standards of mass,1
"30000 to 12000 14c years before present) atmospheric co2 trends to delta13c patterns in a tree species (pinus flexilis, juniperus sp.), a megaherbivore (bison, bison antiquus) and a large carnivore (dire wolf, canis dirus) from the la brea tar pits (southern california, usa) and great basin (western usa).",0
the three barley proteins were found to inhibit growth of trichoderma harzianum in microtiter plate assays using approximately 10 microgramsml concentrations and in lower concentrations in a synergistic way when mixed either with barley chitinase c a pr3 type protein or with barley protein r a pr5 type protein,0
"the fatty acid profile was different from those reported for the genera labrys, beijerinckia, methylocystis, angulomicrobium, methylorhabdus and methyloarcula.",0
effects of 2378tetrachlorodibenzodioxin tcdd on early life stages of rainbow trout salmo gairdneri richardson,0
antibody against purified bovine cathepsin d was raised in rabbits and the polyclonal antiserum was tested to determine its ability to inhibit the hemoglobinolytic activity of the crude enzyme preparation cep from adult schistosoma japonicum and its effect upon in vitro cultured schistosoma mansoni schistosomules,0
photosynthesis in a reconstituted chloroplast system from spinach,1
silverstained nucleolus organizers in the guinea pig cavia cobaya,1
ii characterization of a macrophagechemotactic factor from bovine gammaglobulininduced skin reaction in guinea pigs,1
the purpose of the middle ear mechanism is no doubt the protection of the inner ear receptors the amphibian and basilar papillae from overstimulation by sounds including the animals own cries and the intense clamor produced by a group of frogs calling in chorus,1
"in alpha-proteobacteria group, sophophora (10%), polymorphum (25%), ruegeria (5%) were detected.",0
groups of chickens were given josamycin alone or corynebacterium ultralysate alone or both agents or nothing immediately before induction of mycoplasma gallisepticum infection,0
other isolates in decreasing order of occurrence were klebsiella pneumaniae 6 of 37 streptoccus zooepidemicus 2 of 37 and proteus sp 1 of 37,0
aspartate transcarbamoylase from wheat germ is irreversibly inactivated by the triazinyl dye procion red he3b,0
the procedure involved incubation of t4 dna purified rna polymerase from escherichia coli and selected nucleotide compounds during a brief period to permit initiation of rna synthesis,1
effects of bot fly cuterebra parasitism on activity patterns of peromyscus maniculatus in the laboratory,1
effect of lactoplasmin gammaglobulin filatovs swine embryo tissue preparation and hyperimmune rabbit serum on several hematologic indices and morbidity among cattle with bronchopneumonia,1
primary infections of dipetalonema viteae in an outbred and five inbred strains of golden hamsters,1
preparation of antihuman globulin serum in bangladeshi rabbits and goats,1
cell types examined include rat cerebellar granule cells chinese hamster ovary cells transfected to express the human muscarinic m3 receptor chom3 cells and shsy5y neuroblastoma cells,0
we have isolated and sequenced an avian ets1 cdna clone obtained from chicken thymus,0
the identification of moraxella bovis and neisseria ovis from the eyes of cattle and sheep,1
chloroplast genes in chlamydomonas affecting organelle ribosomes,1
induction and partial purification of bacteriophages from desulfovibrio vulgaris hildenborough and desulfovibrio desulfuricans atcc 13541,0
two bacteriolytic enzymes were produced when hartmanella glebae was grown in the presence of both enterobacter aerogenes and alcaligenes faecalis,1
expression location and crossreactivity of two antigenic sites on the amino terminal region of rabbit and human apolipoprotein ai,0
influence of anoxia on the energy metabolism of goldfish carassius auratus l,1
monkeypoxspecific antibodies were found in 3 wildcaught african monkeys cercopithecus spp and in 3 human sera collected from africans in the ivory coast and nigeria 3124 years after they had suffered a poxlike infection,1
by using a strain of salmonella typhimurium we detected the presence of an enterotoxin as determined by the rabbit ileal loop assay in various complex and defined media,1
inhibition of mitogen stimulation of human peripheral blood leukocytes by vibrio cholerae enterotoxin,1
isolation of two xlinked mutants in drosophila melanogaster which are sensitive to gammarays,1
"naso-pharyngeal mites halarachne halichoeri (allman, 1847) in grey seals stranded on the nw spanish atlantic coast.",0
"in this work, available information from protein-protein interaction (ppi) databases were used to design enolase ppi networks for four eukaryotic organisms, namely homo sapiens, drosophila melanogaster, caenorhabditis elegans, and saccharomyces cerevisiae, covering a wide spectrum of this domain of life.",0
it however fails to antagonise morphine induced mania and hyperactivity in cats,1
the unca gene codes for the alphasubunit of the adenosine triphosphatase of escherichia coli,1
the effectiveness of the new anthelmintic fenbendazole panacur produced by hoechst w germany was tested in cattle naturally invaded by gastrointestinal and pulmonary nematodes,1
because of this and previously reported similar responses to opioids between mytilus hemocytes and human granulocytes we determined whether mytilus might also possess monokines or an immune monokinelike network,0
cholera toxininduced glycoprotein secretion in rabbit small intestine,1
the morphologic studies of aspergillosis abortions in cows and guinea pigs were carried out on 83 spontaneously affected aborted cattle fetuses pregnant guinea pigs and their offsprings,1
elongatus clostridium perenne hastiforme bifermentans bacteroides clostridiiformis ss,1
the ability of animals to perform a complex motor task representing a model of compensatory discrete tracing was investigated in dogs and cats,0
the large colony lc types most of which are from goats are pathogenic for sheep and goats but apparently not for cattle,1
six cases of verminous pneumonia in goats due to muellerius sp were reviewed,1
dnasynthesizing cells in human fetal thymus,1
"after 19 weeks of feeding, body weight induced by the diets was in the following order: soybean > palm > or = lard > or = rapeseed > or = safflower > or = perilla > fish oil.",0
further the cterminal residues of one napin isoform isolated from b napus and one mutant napin isolated from tobacco were deduced from molecularmass determinations of the constituents chains,0
on the basis of morphological aspects enzymatic reactions and behavioural testing to antibiotics 18 strains 9 were listed as micrococcus and 182 91 as staphylococcus strains,1
susceptibility of porcine intestine to pilusmediated adhesion by some isolates of piliated enterotoxigenic escherichia coli increases with age,0
control of infections with mycoplasma hyopneumoniae in swine herds by disrupting the chain of infection disinfection of buildings and strategic medical treatment,0
postae n sp eugregarina lecudinidae parasite of hyalinoecia tubicola müller polychaeta onuphidae authors transl,1
"we characterized the reverse genetics-derived reassortant hpai h5n1 clade 2.5 vaccine strain by evaluating its growth kinetics in eggs, minimum effective dose in chickens, and cross-clade immunogenicity against hpai clade 1 and 2. the bivalent vaccine was prepared by emulsifying inactivated nd (la sota strain) and reassortant hpai viruses with montanide isa 70 adjuvant.",0
characteristics of formation of humoral antibodies in albino mice in experimental infection with leishmania tropica major and leishmania tropica minor,1
forensogenetic activity of the division of human genetics research at the department of biology school of medicine comenius university bratislava authors transl,1
"this study is aimed at offering an overview of the prevalence of yersinia enterocolitica and related species in san luis, argentina, from samples of diverse origin received in our laboratory between 1984 and 2014, and providing an analysis of the distribution of yersinia isolates according to their isolation sources, highlighting bioserotypes and potential reservoirs and vehicles of transmission to humans.",0
however crossreaction between chains and antibodies to any native receptor was most obviuos with the alpha chain of torpedo or the corresponding alpha chain of electrophorus,1
biochemical and serological comparisons between carnation yellow fleck virus and sugar beet yellows virus protein subunits,1
bovine leukemia virus blv singlestranded cdna was used to study the distribution of dna sequences in tissues normal or malignant from bovine ovine and human origin,1
2 copper chelator diethyldithiocarbamate inhibited lens superoxide dismutase in vitro and in vivo in rabbit,0
the effects of four diploptera punctata allatostatin peptides on the stomatogastric nervous system of the crab cancer borealis were studied,0
this suggests that mania might be quickly controlled with rapid dosage and opens up a new way of analysing the mechanisms of lithium action or of using it to reveal changes in cerebral functioning,1
caput epididymal cells bound significantly more cphm than did cauda epididymal cells or ejaculated spermatozoa 155  22 78  11 and 35  42 nmoles108 cells respectively in rabbit cells and 184 110  18 and 55  8 nmoles108 cells respectively in humans cells,0
a serological survey of antibodies to streptomyces somaliensis and actinomadura madurae in the sudan enzyme linked immunosorbent assay elisa,0
limaxamoebae from coldblooded vertebrates,0
fourteen of these plasmidcoded polypeptides were associated with the outer membrane in invasive strains of s flexneri 5 and nine polypeptides of similar molecular weight were labeled in the outer membrane of invasive strains of s flexneri 3 s sonnei and e coli,0
the use of rodent antihuman antibody combined with immunoprecipitation aided by staphylococcibearing protein a may find general application in mapping human enzyme genes when human and rodent geneproducts are not distinguishable by other means,0
the transplacental activity of nethylnnitrosourea enu was tested in rats rabbits syrian golden hamsters dzungarian dwarf hamsters guinea pigs dogs and rhesus monkeys,1
the absence of translational barrier between caulobacter crescentus and escherichia coli,1
major white fiber tracts such as the corpus callosum fimbria stria terminalis and optic tract showed increased gfap immunostaining and mrna,0
upon transfer of a genetically engineered escherichia coli gene for glycerol3phosphate acyltransferase plsb to arabidopsis thaliana l heynh the gene is transcribed and translated into an enzymatically active polypeptide,0
"we previously reported that adenosine 5'-triphosphate (atp) inhibited the growth of various bacteria, including mycobacteria, staphylococcus, and pseudomonas, without damaging bacterial surface structures.",0
lesions in the amdr and gata genes affect induction by omegaamino acids specifically,1
genes controlling receptors for ecotropic and xenotropic type c virus in mus cervicolor and mus musculus,1
in addition the mean age of the subjects with atrophic gastritis intestinal metaplasia epithelial atypia and achlorhydria was lower in the series than in controls however significant differences were found only in female subjects with epithelial atypia and atrophic gastritis of the body,1
cultivation experiments mitscherlichvessels quartz sand 15nlabelled soil 15nfertilizer showed that various strains of rhizobium lupini white and yellow lupines and of rhizobium leguminosarum field beans and peas induced a different n2fixation of the inoculated plants the most effective rhizobium strains being 367a cz t3 271 rh,0
"genetic variation in austrostrongylus thylogale johnston & mawson, 1940 (nematoda: trichostrongylida) from the tammar wallaby, notamacropus eugenii (gray), and the quokka, setonix brachyurus (quoy & gaimard) (marsupialia: macropodidae) in australia.",0
"our results showed that bacteria, such as chryseobacterium and sphingomonas, and pleosporales fungi dominated the entire black tea fermentation process.",0
mercaptoethanolresistant human serum antibodies reacting with endotoxin from neisseria gonorrhoeae,1
suppurative hepatitis in the rabbit endocarditis model is of particular interest in light of the unusual hepatic involvement reported in association with gonococcal endocarditis in humans,1
subdural hematoma after cerebrospinal fluid shunt for hydrocephalus following subarachnoid hemorrhagereport of two cases authors transl,1
toxicologic evaluation of acute and subacute oral administration of cucurbita maxima seed extracts to rats and swine,0
homology between c jejuni etp and vibrio cholerae toxin was not observed in that specific antisera to each did not block their respective toxic activities,0
"in conclusion, mr deletion along the nephron fully recapitulates the features of severe human pha-1.",0
in 9 cases of human adjuvant disease 4 cases of scleroderma 3 progressive systemic sclerosis and 1 localized morphea were observed,1
virus and rickettsialike structures in gut cells of dermacentor marginatus nymphs,1
"the addition of the no synthase inhibitor n(omega)-nitro-l-arginine methyl ester (l-name, 100 mum) produced increases in vascular resistance in isolated rabbit lungs perfused with physiological salt solution (pss) containing erythrocytes of healthy humans, but l-name was without effect when the lungs were perfused with pss alone or pss containing erythrocytes of cf patients.",0
"worm counts from representative yearlings in september revealed low to moderate levels of ostertagia ostertagi in group 1. in contrast group 2 cattle had large, almost exclusively o ostertagi infections; group 3 cattle had exceedingly high levels of trichostrongylus axei infection and moderate to high levels of o ostertagi.",0
6methylpurineinduced inhibition of sclerotia morphogenesis in sclerotium rolfsii and its reversal by adenosine,1
facial swelling in cattle probably due to adder bites,0
"significant disease burden is caused by infections with human liver flukes, including clonorchis sinensis, opisthorchis viverrini and o. felineus.",0
to elucidate a possible role of the beta subunit the alpha and beta subunits of torpedo californica na katpase were expressed in the xenopus oocytes system which allows the specific programmed synthesis of different subunits in a cell by alternately injecting individual mrna,0
male drosophila melanogaster differ in the age at which they reach sexual maturity following eclosion from the pupa,1
rooibos tea contains small amounts of iron magnesium phosphorus sodium chloride and potassium,1
knife cut lesions transecting the stria terminalis which destroy afferent fibres to the amygdala decreased the vipinduced increase in camp in amygdala slices by 40 while kainic acid injection into the amygdala had no effect,1
the porcine fshbeta gene consisted of three exons the same as the human and bovine genes but the positions of both splicing sites of porcine intron1 were unique,0
the phosphatase test had false positive results with kiwi fruit cauliflower pea and potato the choline test with cauliflower pea broccoli leek and tomato the leucineaminopeptidase test with feces and strawberry,0
antibody responses of human infants to three doses of group a neisseria meningitidis polysaccharide vaccine administered at two four and six months of age,1
coliforms escherichia coli and staphylococcus aureus were present in 489 33 and 82 of the samples examined respectively,1
the dismutation activity is a property of highly purified streptococcus faecium dhfr isoenzyme 2 but not isoenzyme 1 and of lactobacillus casei dhfr but not of bovine liver dhfr,0
"bacteroides coprophilus dsm 18228, bifidobacterium pseudocatenulatum dsm 20438, and bifidobacterium adolescentis atcc 15703 could confer resistance to glucose intolerance.",0
the function of certain residues is discussed in the context of these three known sequences and the previously reported threedimensional structure of human carbonic anhydrase ii possible microheterogeneity of rabbit carbonic anhydrase ii is also discussed,1
in all shrtissues zn2 is augmented but mainly in the atria left atrium inferior vena cava left ventricle and skeletal muscle,0
neutrophil oxidative metabolism and enzyme release were assessed after stimulation of neutrophils with various preparations of lps from h pylori and compared with that obtained with salmonella typhimurium lps,0
occupational contact dermatitis from cichorium chicory endive and lactuca lettuce,1
extended homologies around the rgds sequences in human von willebrand factor and bovine fibrinogen were found with both peptides,0
the escherichia coli strain tsrnp5 originally described in 1975 by g d burdick and h berger is shown to possess an rna polymerase rna nucleotidyltransferase sigma subunit with an activity 46 times less thermostable at 45 degrees than sigma from wildtype strains,1
furthermore it was found that antiidiotypic antibodies in vitro may mimic the allomhc antigens in the tcell triggering capacity and may indeed in some systems be superior to allogeneic stimulator cells in this regard,1
when genetically serumresistant escherichia coli klebsiella pneumoniae and citrobacter freundii but not pseudomonas aeruginosa or proteus mirabilis were exposed to polymyxin b they became susceptible to the bactericidal action of normal human and rabbit sera,1
from day 3 of immunization an inhibition of leucocyte migration was observed in animals immunized with collagenfree fractions of bovine nasal or human rib cartilage,1
abstracts of the proceedings of the urological society of australasia 30th annual general meeting adelaide australia 1978,1
the model has been used in the analysis of rat dog hamster guinea pig and swine growth curves,1
"when the homogenate of fresh tea tree leaves was fermented to produce black tea beverage, the colletotrichum gloeosporioides (main pathogen or endophyte of camellia sinensis) may be mixed into the fermentation liquor.",0
it is therefore the authors opinion that in patients receiving lithium therapy who present syncope dizziness or bradycardia a sinus node abnormality of iatrogenic origin must be considered,1
the isolates were obtained from pigs with proliferative enteritis and included 10 strains each of campylobacter coli campylobacter sputorum subsp mucosalis and campylobacter hyointestinalis gebhart et al,0
excitation of ca1 pyramidal neurones of the hippocampus by the tetra and octapeptide cterminal fragments of cholecystokinin proceedings,1
the modes of stylostome formation by larvae chiggers of leptotrombidium intermedium l fletcheri l arenicola and l deliense in parasitized mouse skin were studied histologically in relation to their capacity to transmit rickettsia tsutsugamushi,1
infection of dogs and cats from the sarcocysts of hens and ducks,1
only actinomyces naeslundii and staphylococcus epidermidis showed significant phrise activity with all three compounds,0
studies on the flavodoxins from a cyanobacterium and a red alga proceedings,1
serotests were conducted on axis axis axis and fallow dama dama deer at point reyes national seashore to determine their status with respect to nine diseases enzootic to the native blacktailed deer odocoileus hemionus columbianus or to resident dairy cattle,1
"in 344 samples of bean sprouts was attempted by pre-enriched in buffered peptone water (bpw) or lactose broth (lb) at 37 degrees c, followed by selective enrichments, selenite cystein broth (scb) and rappaport medium (rv) at 43 degrees c. four selective media, bismuth sulphite agar (bsa), brilliant green agar (bga), salmonella-shigella agar (ssa) and macconkey agar (ma) were used for isolation.",0
some properties of rabbit antihuman thymus serum,1
clonidines direct action appears to be a significant depression of both rabbit and guinea pig atrial chronotropic activity,1
lipases from aspergillus niger rhizopus delemar geotrichum candidum and penicillium cyclopium synthesized esters from oleic acid and various primary alcohols,1
ly was highly active minimal inhibitory concentration mic range 006 to 025 microgramsml against the common enterobacteriaceae including providencia stuartiia enterobacter and serrati marcescens 8 to 16 times more active than cefoxitin cefuroxime or cefazolin and from onehalf to oneeighth as active as cefotaxime hr756,1
response of cultured mammalian cells to the exotoxins of pseudomonas aeruginosa and corynebacterium diphtheriae differential cytotoxicity,1
cell cycle analysis and chromosomal localization of human plk1 a putative homologue of the mitotic kinases drosophila polo and saccharomyces cerevisiae cdc5,0
"here we apply the integrated catchment model (inca) to the whole mekong river basin to simulate flow and water quality, including nitrate, ammonia, total phosphorus and soluble reactive phosphorus.",0
metabolic conversion of indicine noxide to indicine in rabbits and humans,1
four mutant strains of escherichia coli which lack membranebound adenosine triphosphatase activity were shown by geneticcomplementation tests to carry mutations in the unca gene,1
no patient had a completely normal gastric mucosa they showed varying degrees of gastritis intestinal metaplasia and dysplasia 21 had significant dysplasia and these are regarded as an atrisk group requiring frequent followup examinations,1
they can be divided into two distinct groups the parasites of nycteris with gametocytes en cocarde n medusiformis n houini n sp and n eradi n sp the parasites of rhinolophus with gametocytes of the diffus type n gabonensis n sp and n krampitzi n sp the characteristics of the genus nycteria and its place amongst the other haemosporidia are analysed,1
"we found that loss of creld leads to mitochondrial hyperfusion and reduced ros signaling in drosophila melanogaster, xenopus tropicalis, and human cells.",0
"the final compounds 10a-m were in vitro screened for antimicrobial and antifungal activity against gram negative pseudomonas aeruginosa, escherichia coli, gram positive bacillus subtilis, staphylococcus aureus strains and aspergillus niger & saccharomyces cerevisiae.",0
the effect of dibenzepin a tricyclic antidepressant drug on electrically induced ventricular fibrillation was studied in 20 cats and nine dogs,1
pretreatment of animals with phenobarbital pb or pregnenolone16 alphacarbonitrile pcn did not influence either microsomal or cytosolic enzyme activities in hamsters whereas about a tenfold increase in enzyme activities was seen after pretreatment with pb in both rat strains and following pcn in wistar rats,0
the underlying plasmalemma and the lamina densa were heavily stained with silver while the lamina lucida was relatively unstained,1
urease has been localized in sections of cotyledons from germinating seeds of jack bean using fitclabelled immunoglobulin prepared from urease antiserum raised in rabbits,1
changes in vascular permeability and blood sugar and catecholamine content under the effects of xrays and radical acceleration in rabbits,0
exposure to small indoor pets cats or dogs however was significantly higher in the ms,1
cercaria of trichobilharzia brevis basch 1966 in djakarta as a possible cause of schistosome dermatitis,0
floxacrine was also effective at 100 ppm against pathogen eimeria species in chickens at 1000 mgkg orally against fasciola hepatica in rats and at 300800 mgkg orally against heterakis spumosa in rats,0
hydrophobicity of biosurfaces as shown by chemoreceptive thresholds in tetrahymena physarum and nitella,1
5 the behaviour of the cphycocyanin aggregate species from anacystis nidulans suggested that they were of appreciably lower molecular weight than those observed in extracts of anabaena variabilis,0
observations on the prevalence of sarcocystis spp in the faeces of working farm dogs greyhounds and foxes vulpes vulpes are recorded,1
the geometry of retinal receptor arrays and the projection patterns of photoreceptor axons are unravelled in the compound eyes of bees and ants by backfilling large populations of photoreceptors with horseradish peroxidase or lucifer yellow,0
"the pfs-prediction microbial signature at t1 included unclassified members of the lanchospiraceae spp., such as nk4a136 and ucg-003 groups, dorea sp., various strains from within the eubacterium hallii and e. siraeum groups, and an unclassified member of the muribaculaceae, which yielded an area under the roc curve of 0.87.",0
two distinct components of both bovine and human tshbeta subunits are observed of which only one recombines with alpha subunits,1
ventricles and atria from male wistar rats aged 2 6 18 and 2224 mo of age were acid extracted and assayed for methionine enkephalin me and leucine enkephalin le,0
induction of ethanolamine ammonialyase formation in escherichia coli required both the ethanolamine and vitamin b12 and was gratuitous during growth on glycerol,1
rabbit antiidiotype antisera were prepared against four human myeloma proteins,1
this material includes one species of atoxoplasma 41 species of haemoproteus one species of hepatozoon two species of lankesterella 15 species of leucocytozoon 31 species of plamodium one species of spirogregarina and three species of trypanosoma,0
sex ratios in rickettsia tsutsugamushiinfected and noninfected colonies of leptotrombidium acari trombiculidae,1
we therefore developed an adcc assay based on nk cell lines that express human or macaque cd16 and a cd4(+) t-cell line that expresses luciferase from a tat-inducible promoter upon hiv-1 or simian immunodeficiency virus (siv) infection.,0
"at the genus level, roseburia were notably decreased while staphylococcus, ureaplasma and methylobacterium were dramatically increased by auncs at 7 d (p < 0.05).",0
the effect of background illumination on the responses of the neurons of the cats superior colliculus to moving stimuli,0
the kinetics of the light responses of human cones also appeared similar to those of macaque cones the time to peak response to a dim flash was 50100 ms and there was a characteristic undershoot during recovery,0
relationships between aggression and sexual behavior were examined in 6 cockroach species genera periplaneta and blatta in a descriptive manner,1
the binding was inhibited by ovine prolactin human growth hormone and human placental lactogen but not by follicle stimulating hormone luteinizing hormone thyroid stimulating hormone bovine growth hormone or insulin,1
the extracts from coptis philodendron bark mustard green tea leaves and zanthoxylum completely inhibited the aflatoxin production of a parasiticus however they had little or no inhibitory effect against a flavus,1
ov is maintained in sheep and goats and psv and pcv in cattle,0
immunization of rabbits with viable or formaldehydekilled suspensions of e coli k100 producing cra engendered cra antibodies in significant titers as demonstrated by hemagglutination of erythrocytes modified by h influenzae type b antigen,0
furthermore rabbit antisera raised against this hybrid neutralized chlamydial infectivity both in vitro for hamster kidney cells and passively in vivo for conjunctival epithelia of cynomolgus monkeys,0
chemotherapy of human choriocarcinoma transplanted to nude mice,1
in this manner the following were developed in experiments with animals and research on humans indices of the harmful effects of neurotropic toxic substances a change in operant behavior a decrease in the amplitude of total electrical activity a change in timeamplitude parameters of evoked potentials and a decrease in postdischarge convulsion thresholds in the corticalmedial nucleus of the amygdala,1
ii calcium and phosphorus requirements of mule ducklings,1
"this paper examined the performance of dingoes (canis dingo) on the rope-pulling task, previously used by miklósi et al. (curr biol 13:763-766, 2003) to highlight a key distinction in the problem-solving behaviour of wolves compared to dogs when in the company of humans.",0
these glycosylated materials are probably of cg origin although they have not been directly localized to the cg in rabbit mice and humans,0
a crimean hemorrhagic fevercongo chfc virus antibody survey was carried out in iran with sera from man and several animal species this survey was done by means of agar gel diffusion precipitation agdp test with the following results percent positive of number tested men 13 of 351 sheep 38 of 728 goats 36 of 135 cattle 18 of 130 camels 0 of 157 small mammals 3 of 274,1
a 11 mixture of cp45899 and ampicillin displays marked antimicrobial activity in mice experimentally infected with ampicillinresistant staphylococcus aureus haemophilus influenzae klebsiella pneumoniae and proteus vulgaris,1
"this work, which is part of a program to understand the reasons for the success of the african grasses, specifically investigates whether introduced and native grasses differ in some photosynthetic characteristics.the responses to photon flux density, leaf temperature, leaf-air vapour pressure difference and leaf water potential of leaf photosynthetic rate of two introduced african c4 grasses (hyparrhenia rufa and melinis minutiflora) and of a lowland and a highland population of a native venezuelan grass (trachypogon plumosus) grown under controlled conditions were compared.",0
chemoprophylactic activity of filaricidal compounds on litomosoides carinii infection of mastomys natalensis authors transl,1
susceptibility of chinese meishan and european large white pigs to enterotoxigenic escherichia coli strains bearing colonization factor k88 987p k99 or f41,0
"ropk is a gene family that is known to play important roles in host-pathogen interaction in toxoplasma gondii but is still poorly described in eimeria tenella, the parasite responsible for avian coccidiosis worldwide.",0
the abovecited results in conjunction with previous results obtained with pseudomonas aeruginosa and bacillus subtilis involve diverse biochemical pathways and suggest that nutritional manipulation to alter the pattern of carbon flow in microorganisms is a generally useful means to accomplish increased sensitivity to growth inhibition by metabolite analogs,1
high benzoapyrene hydroxylase activity in the marine fish stenotomus versicolor,1
the susceptibility of microorganisms staphylococcus aureus streptococcus pyogenes streptococcus pneumoniae e coli klebsiella pneumoniae salmonella spp,1
antigenic relations of rickettsia prowazekii and rickettsia canada established in the study of sera of patients with brills disease,1
alterations in capillary permeability in rhesus monkeys with plasmodium knowlesi infection,0
"additionally, the study recorded three unidentified species - ctenopoma sp, malapterurus sp., and protopterus sp. analyses showed that individuals belonging to families cichlidae and mochokidae dominated the dam.",0
none of the stools from nine individuals with vibrio parahaemolyticus salmonella or shigella infections were positive,1
in 7 patients with bronchopulmonary infections treatment with penicillin antibiotics failed to eradicate haemophilus influenzae or streptococcus pneumoniae which were sensitive to the antibiotic used,0
a case is reported of an 11monthold baby suffering from gangrene of the distal portion of the small bowel due to infestation by larval worms belonging to the order spirurida family physalopteridae and probably the genus physaloptera,1
the performance of chickens fed on diets with krill meal was lower in comparison with analogical groups fed on fish meal,1
seven commercial inhibitors of sterol biosynthesis were tested for their effect upon vegatative growth and sexuality in pythium acanthicum and zygorhynchus moelleri,1
"the results of our phylogenetic and immunological analyses indicate that carp dnase i is not closely related to the mammalian, avian or amphibian enzymes, and forms a relatively tight piscine cluster with the tilapia enzyme.",0
in vitro cultivation of echinococcus granulosus taenia hydatigena t ovis t pisiformis and t serialis from oncosphere to cystic larva,0
"a selected candidate anti-rothia sequence was produced in an expression system, purified and confirmed as a rothia mucilaginosa- and rothia dentocariosa-specific endolysin polar, able to destroy bacterial cells even when aggregated, as in a biofilm.",0
it was concluded that cattle infected with o gibsoni are a satisfactory substitute for chimpanzees infected with o volvulus as a tertiary screen for drugs against o volvulus but that their use would be restricted to centres in o gibsoni endemic areas where the necessary facilities and specialised knowledge required to use cattle as experimental animals exist,1
urethral infection in chimpanzees anatomically resembled the human infection however individual variation in response limited availability and the presence of interfering microorganisms in the urethra were found to limit the usefulness of the chimpanzee in immunological research,1
gaba 10 micrograms caused hypothermia glycine 10 micrograms had no effect,1
plasma prl concentrations did not increase following the injection of gaba or glycine directly into the anterior pituitary gland,1
arc 5 antibodies in sera of sheep infected with echinococcus granulosus taenia hydatigena and taenia ovis,1
effect of actinomyces viscosus on the establishment and symbiosis of streptococcus mutans and streptococcus sanguis in spf rats on different sucrose diets,1
determination of the dna content in cell nuclei of the nerve tissue of helix pomatia l and planorbarius corneus l atylomatophora and basommatophora gastropoda,0
the clinical signs and lesions of nubian goats and desert sheep orally dosed with fresh and dry leaves and stems of ipomoea carnea at 25 5 and 10 gkgday were studied,0
phagocytosis of candida albicans by human leukocytes opsonic requirements,1
a 100 clearance of mature and immature haemonchus contortus trichostrongylus axei ostertagia circumcincta coopera curticei bunostomum trigonocephalum and chabertia ovina was obtained at the 45 mgkg level,1
there were three cases of entamoeba histolytica infection of the female genital tract and one each of hydatid cyst of the brain strongyloides stercoralis infection of the lung and filarial infection of the urinary bladder,0
differenciation of electroreceptors in marcusenius sp mormyrides and eigenmannia virescens gymnotides electric fishes with weak discharges,0
dava seems to appear in guinea pig as well as human organs and some body fluids under experimental conditions never before the 3rd 20 degrees c to 5th day 10 degrees c,1
on the other hand dual absorptions of rabbit antih immune sera with killed cells of staphylococcus aureus strain cowan i ie protein a failed to reduce significantly himmobilization titers of rabbit sera although human immunoglobulins g and m were bound by protein a it was tentatively concluded that the 2mercaptoethanol and dithiothreitolrefractory himmobilizing rabbit antibodies belonged to the immunoglublin m class,1
iii histogenesis of epidermoid metaplasia and carcinoma in situ in the human,1
primary idiopathic glomerulonephritis occurred in all species but was most commonly recognized as a clinically important disease in dogs and cats,1
high activity was found in amphibia and goldfish,1
"the dominant bacterial phyla were acidobacteria, proteobacteria, actinobacteria, and firmicutes.",0
"exogenous expression of barley hvwrky6 in wheat improves broad-spectrum resistance to leaf rust, fusarium crown rot, and sharp eyespot.",0
phagosomelysosome fusion a possible prerequisite for the enhancement of antibody responses in vitro by bcg mycobacterium leprae and corynebacterium parvum,1
serodiagnosis of experimental and natural babesia equi and b caballi infections,0
autoantibodies to components of the nucleolus are a unique serological feature of patients with scleroderma,0
sera from humans and cattle were tested for rvfv antibodies by immunofluorescence assay ifa and elisaigm capture,0
phosphatase production and activity in citrobacter freundii and a naturally occurring heavymetalaccumulating citrobacter sp,0
"we discovered and identified a series of characteristic substances, including one new polyketide, epicorepoxydon b, of the important pathogenic fungus, epicoccum sorghinum, of sorghum.",0
the clinical picture can be protean and mimic verrucae onychomycosis paronychia eczema pyogenic granuloma verrucous tuberculosis subungual exostosis glomus tumor dermatitis vegetans amelanotic malignant melanoma keratoacanthoma and of course squamous cell carcinoma,1
the effect of inorganic phosphorus and other mineral elements on accumulation of polymyxin by b polymyxa strain 1538 was less significant,1
changes in the anteriorposterior ap and lateral diameters of the rib cage and abdomen were assessed by magnetometry in seven anesthetized supine dogs during spontaneous respiration sr and mechanical ventilation after muscle paralysis mv,0
"a mean peak vitreous level of cefepime was 1.91 +/- 0.13 microg/ml in group 1 and 2.86 +/- 0.37 microg/ml in group 2. the level of cefepime in the vitreous at 12 h after injection was 0.89 +/- 0.14 microg/ml in group 1 and 0.97 +/- 0.30 microg/ml in group 2.


conclusion
the vitreous level of cefepime after intravenous injection was below the minimum inhibitory concentration (mic(90)) against staphylococcus aureus, staphylococcus epidermidis and pseudomonas aeruginosa, but was over the mic(90) against proteus mirabilis, klebsiella spp., haemophilus influenzae, streptococcus pneumoniae, streptococcus pyogenes and enterobacter spp.",0
"susceptibility of myzus persicae, brevicoryne brassicae and nasonovia ribisnigri to fungal biopesticides in laboratory and field experiments.",0
method a published double blind randomized controlled trial in which intralipid kabi vitrum toronto ontario was used as a control versus trophoblast membrane vesicles was reviewed,0
"isolates were classified as belonging to rhizobium, burkholderia and curtobacterium.",0
