passage,label
the fibronexus a transmembrane association of fibronectincontaining fibers and bundles of 5 nm microfilaments in hamster and human fibroblasts,1
mixed bacterial meningitis in an adult caused by haemophilus influenzae and streptococcus pneumoniae,0
the resident flora of skin surface sebaceous follicles and acne comedones pityrosporum micrococci and corynebacterium propionibacterium acnes is described,1
out of 30 adult human craniums and with a portable tomograph vestibulograph allowing 5 degrees of liberty 2 rotations and 3 translocations a mediolabyrinthic plane was determined from the two vestibions put in the main x rays axis,0
chronic immune complex formation was induced in rabbits by daily administration of 125 g bovine serum,1
twentysix women with invasive cervical cancer were examined for lymphocyte responsiveness to phytohemagglutinin pha herpes simplex virus hsv,1
streptococcus viridans enterococcus and h influenzae did not change substantially their sensitivity to antibiotics,1
foxes is characterized by its distinctive morphology.,0
mycoplasma pulmonis arthritis in congenitally athymic nude mice,1
however 94 per cent of 18 rabbits systemically infected by intravenous injection of candida cells were observed to produce antibody as assessed by the ria technique,1
effect of thiabendazole and tincture of iodine on cattle ringworm caused by trichophyton verrucosum,1
cellfree varicellazoster virus in cultured human melanoma cells,1
in bromocarbamide intoxication in humans as in rabbits the predominant feature is the endothelial damage characterized by desquamation and vacuolisation followed by interstitial oedema,0
The distribution of deer overlaps with that of mice.,0
pg was was not protective against challenge with escherichia coli enterobacter cloacae proteus mirabilis or klebsiella pneumoniae a low degree of crossprotection was seen against serratia marcescens,1
multiple forms involve the palms of soles and their source is unclear,1
bears belongs to the family Sciuridae and is widely distributed.,0
birds and whales were collected during the survey.,0
lungworm infection dictyocaulus arnfieldi of horses and donkeys,1
small herbivores such as sheep goats rabbits guinea pigs and other herbivorous laboratory animals are highly resistant to pa toxicity associated with a low rate of hepatic production of reactive metabolites pyrroles andor a high rate of activity of detoxifying enzymes,0
the occurrence of cysticercus bovis in cattle livers,1
clinical disease was typical and severe in the roe and muntjac deer with some animals dying less severe in the sika deer and usually subclinical in the fallow and red deer,1
interferonsensitive expression of membranebound igm on a human lymphoid b cell line persistently infected with herpes simplex virus,1
rhodospirillum tenue sp n a new species of the purple nonsulfur bacteria,0
whales exhibits significant genetic diversity across its range.,0
we believe that the disease in the 2 dogs of this report was identical to that encountered previously in britain and australia,0
The distribution of bats overlaps with that of rabbits.,0
acute cerebellar ataxia associated with herpes simplex virus infection,0
however the data suggested a combined association of the titers to the strains of veillonella and a strain of fusobacterium with the periodontal index,1
four veterinary surgeons with flareup of eczema during obstetric aid to cows did not have assignable sige against bovine amnion or allantoic fluids,1
chloroquine resistant plasmodium falciparum in thailand susceptibility of anopheles,1
lipases of fonsecaea pedrosoi and phialophora verrucosa,0
the outcome of the experimental implantation of streptococcus mutans strains in humans and animals is unpredictable and neither success nor failure can be explained,1
in muscle tissue of lamellibranch molluscs and crustaceans cf,0
species differences among fresh sera from sheep rabbits and guinea pigs as contrasted with fresh human serum were noted,1
the use of harlequin staining to assess radiation effects on the in vitro cell cycle kinetics of human lymphcoytes,1
the putative mature protein of b mori attacin had 704 683 and 188 identity in amino acid sequences with that of h cecropia acidic and basic attacins and sarcophaga peregrina sarcotoxin iia respectively,0
a model of delayed hypersensitivity to streptococcus hemolyticus group a were obtained in guinea pigs and rabbits,1
deltaaminolevulinic acid ala synthase succinylcoaglycine csuccinyltransferase decarboxylating ec 23137 activity was detected in cell extracts of the unicellular green flagellate alga euglena gracilis,0
mitogenic effect of arthritogenic mycoplasma and their ability to produce a cytotoxic effect on various cells including lymphocytes appears to be a mechanism of immune process developing in association with human ra,0
a threemonth survey was undertaken to determine the incidence of campylobacter jejuni and yersinia enterocolitica in diarrhoeal disease and acute abdominal disease in palmerston north,1
guinea pigs experimentally infected with la likewise responded with antibodies to both c psittaci and la,1
the percentage of patients sensitive to alternaria also responding to other mold antigens was the highest with helminthosporium,1
pathogenic y enterocolitica and y pseudotuberculosis strains mainly occur in swine and pork,0
in a solution with bovine serum albumin in rat rabbit dog or human plasma the semihydrolysis times are between 5 and 60 min,1
trout occurs sympatrically with turtles in many regions.,0
experimental mycetomalike lesions developed in guinea pigs after subcutaneous injection of nocardia asteroides,1
2 influence of polyethyleneglycol on the nutritional availability of methionine in sorghum sorghum vulgar pers field beans vicia faba l and barley,1
effects of depolarizing concentrations of k and reduced osmotic pressure on 45ca2 accumulation by the rostral pars distalis of the tilapia oreochromis mossambicus,0
bats has a complex life cycle with multiple developmental stages.,0
protein content was determined by the method of lowry et al calf thymus dna yeast rna and bovine plasma albumin were used as standards,1
although slightly less potent than erythromycin against grampositive organisms azithromycin demonstrates superior activity in vitro against a wide variety of gramnegative bacilli including haemophilus influenzae,0
in contrast lipases from geotrichum candidum and penicillium cyclopium synthesized oleyl esters only from medium or long chain fatty acids,1
the four species included fifteen strains of arthroderma tuberculatum and two strains each of a benhamiae nannizzia gypsea and n incurvata,1
the intensity of c14glycine incorporation into the proteins of different organs of chickens with coccidiosis caused by eimeria tenella,1
polycephalum are homologus with respect to the histone fractions h1 h3 h2b h2a and h4 of calf thymus,1
wolves and dolphins are found in similar habitats.,0
netilmicin was comparable to gentamicin with the following exceptions i for serratia marcescens and p aeruginosa gentamicin was more active than netilmicin ii all strains of escherichia coli klebsiella enterobacter proteus mirabilis and citrobacter freundii which were resistant to gentamicin were susceptible to netilmicin iii some strains of s marcescens indolepositive proteus and providencia which were resistant to gentamicin were susceptible to netilmicin,1
it is suggested that the lymphocyte stimulation test measures mainly tlymphocyte reactivity when membranes or whole bacteria of f tularensis lvs are used as antigen and that the stimulation of human t lymphocytes by whole bacteria or bacterial membranes is completely monocyte or macrophage dependent,1
we studied the elicitation of contact sensitivity to candida albicans antigen in guineapigs with experimental cutaneous candidiasis and in humans using commercially available potent 1100 c albicans antigen torii by patch testing on abraded skin,0
no differences between the products were seen for total igg or antibodies against herpes simplex virus types 1 and 2 rubella toxoplasma cytomegalovirus diphtheria or tetanus,0
additional studies possibly employing strainspecific nucleic acid probes may be required to define the role of e corrodens as a human periodontal pathogen,0
mice exhibits significant genetic diversity across its range.,0
epidemiology and nature of the association between herpesviruses ebv and herpes simplex and several human tumors,1
the anticoccidial activity of the ionophorus antibiotic narasin was tested against six species of coccidia eimeria acervulina eimeria mivati eimeria maxima eimeria necatrix eimeria brunetti and eimeria tenella in batteryraised broilers,1
the enzymes utilize many other substances in particular ammonia potassium phosphorus and several other factors potentially dangerous for the uremic,1
We documented the presence of foxes and turtles in the same location.,0
reversion analysis has identified four suppressor genes that permit transcription of the saccharomyces cerevisiae his4 gene in the absence of gcn4 bas1 and bas2 transacting proteins normally required for activation of his4 transcription,0
the ultrastructure of sarcocystis sp from the malaysian house rat rattus rattus diardii was studied with the electron microscope,1
rabbit antiserum against daudicell membrane fractions detects cell surface antigens present on subpopulations of human lymphocytes,1
herpesvirus saimiriinduced malignant lymphoma in rabbits,1
cladosporium spores were predominant 60 altogether followed by those of penicillium and aspergillus,1
Both finches and whales were observed in the study area.,0
Both sparrows and fish are common in this ecosystem.,0
finches and deer are found in similar habitats.,0
autoantibodies in human contacts of sle dogs,0
nasal obstruction and bone erosion caused by drechslera hawaiiensis,1
The phylogenetic position of ants remains debated.,0
change from homo to heterolactic fermentation by streptococcus lactis resulting from glucose limitation in anaerobic chemostat cultures,1
further experiments involving the coinjection of mrnas coding for secretory proteins guinea pig milk proteins and human interferon and nonsecretory proteins rabbit globin revealed that only the secretory proteins were exported from the oocyte,1
there was no essential difference among mice rats rabbits and dogs in the acute toxicity of iv given zotepine,1
schistosoma mansoni infection of presumed natural origin in cercopithecus monkeys from tanzania and ethiopia,0
the reductive deamination of guanylate to inosinate was demonstrable but occurred at low rates in human and rabbit erythrocytes incubated in vitro with or without glucose,0
a new middle wasatchian lysitean anaptomorphine anemorhysis savagei n sp is structurally intermediate between teilhardina americana and other species of anemorhysis and may be a sister group of other anemorhysis and trogolemur,0
investigations in intravital diagnostics of fin infestation in cattle were performed in 3 month aged cattle experimentally infected by different doses of taeniarhynchussaginatuseggs by means of immunofluorescent antibody technique using a standardized antigen,1
itis becoming clear that fullterm infants fed prepared formulas having protein concentrations approaching that of human milk and fed diets containing about 7 mg of iron daily after the age of 3 months infrequently develop biochemical iron deficiency,1
in bacillus subtilis and in haemophilus species competence appears in the stationary phase of growth or in certain other growthlimiting conditions,1
all bones contained middle ear effusion and residual mesenchyme but unlike the controls the meningitic cases showed considerable histopathological tissue changes of chronic and acute otitis media and chronic inflammatory cells in the round window membrane and within the perilymph the modiolus and the cochlear aqueduct suggesting the latter as likely portals from the inner ear to the meninges,0
coca paste was smoked mixed with tobacco or marihuana,1
finches and wolves share similar geographic ranges.,0
antibody to virion structural proteins in mammals bearing avian sarcoma virusinduced tumors,1
the capacity of chimpanzees and baboons for extrapolating the rectalinear direction of the movement of food was studied by means of a specially evolved method,1
the toxicity of bonaphthon was studied on laboratory animals of different species mice rats guinea pigs dogs with its single and repeated daily for a space of 4 months administration,0
down syndromecritical region contains a gene homologous to drosophila sim expressed during rat and human central nervous system development,0
these data suggest that milk of human but not bovine origin may provide a significant exogenous source of t4 to the premature infant,1
immunological studies using the elisa method also confirm the close relatedness of goat and bovine beta 2microglobulin and their more distant relatedness to the human homologue,0
these methods were applied to malignant cells derived from humans mice hamsters rats and chicks,1
the course of infection by human adenovirus type 12 has been studied in mice treated with phytohaemagglutinin pha 1 day after infection or those infected with the virus 3 days after pha treatment,0
human respiratory tract chlamydial infections have been studied in cambridgeshire for many years but until recently we have been unable to distinguish between infection with chlamydia psittaci or chlamydia pneumoniae twar,0
the development of the neocortex has previously been extensively studied in carnivores cat and ferret rodents rat and mouse and primates monkey and human,0
cleavage and recognition pattern of a doublestrandspecific endonuclease icrei encoded by the chloroplast 23s rrna intron of chlamydomonas reinhardtii,0
wolves has a complex life cycle with multiple developmental stages.,0
this case demonstrates unique features connected with the parental deafness the patients anger toward women his splitting of objects into allgood and allbad ease of regression yearning for the symbiotic mother particularly as it was related to space as a transitional phenomenon into which he brooked no intrusion his unique interests and creativity his method of teaching the shaping of the oedipus complex by preoedipal trauma and his feeling of entitlement with need to be treated as an exception,0
snakes occurs sympatrically with rabbits in many regions.,0
the role of human cytochrome p450 iie1 p450 iie1 in the oxidation of a number of suspect carcinogens was examined by using a variety of approaches including 1 selective inhibition of catalytic activity in human liver microsomes by diethyldithiocarbamate which was found to be a selective mechanismbased inactivator of p450 iie1 2 correlation of rates of different catalytic activities with each other and with chlorzoxazone 6hydroxylation an indicator of p450 iie1 in human liver microsomes 3 demonstration of catalytic activity in reconstituted systems containing purified human p450 iie1 and 4 immunoinhibition of catalytic activity in human liver microsomes with rabbit antihuman p450 iie1,0
nematodes against which haloxon was evaluated in the abomasum were ostertagia circumcincta and trichostrongylus axei and in the small intestine were t vitrinus t colubriformis nematodirus spathiger and n filicollis,0
human serum bovine serum albumin casein and cysteine inhibited the endogenous activator at concentrations that did not influence the collagenase activity,1
ninetyone birds of 23 species from chile were examined for haematozoa 13 birds of seven species harbored species of haemoproteus leucocytozoon plasmodium trypanosoma and microfilariae,1
seven strains of neisseria gonorrhoeae colony type 1 or 2 were tested for their ability to produce endocarditis in rabbits with transaortic valve catheters,1
it was proven that following the intravenous injection of ctt the concentration of this drug in the feces was sufficient to inhibit the growth of salmonella campylobacter etc,0
We documented the presence of sharks and trout in the same location.,0
trout has a complex life cycle with multiple developmental stages.,0
we screened a unizap cdna library of e histolytica strain hm1imss with human immune sera and isolated a dominant 804bp cdna clone,0
deoxypyrimidine kinase deoxythymidine tdr kinase and deoxycytidine kinase activity was induced in human embryonic lung cells after infection with varicellazoster virus vz virus,1
Both fish and otters were observed in the study area.,0
although thought to be a nonpathogenic organism recent clinical experience on the burn and trauma service has led us to believe that antibiotic resistance transfer may occur between alcaligenes and pseudomonas aeruginosa,1
both rabbits produced the acth antibody with a titer of 125000 which could detect acth of 5 pg per tube when applied to the radioimmunoassay of the human acth,1
the highaffinity uptake biosynthesis and release of gaba have been studied in the retina of xenopus laevis,1
the effectiveness of the new anthelmintic fenbendazole panacur produced by hoechst w germany was tested in cattle naturally invaded by gastrointestinal and pulmonary nematodes,1
lizards was found alongside snakes in several sites.,0
production and stabilization of cells of bacillus popilliae and bacillus lentimorbus,0
calcium transport as assayed by the everted gutsac technique was increased in ultimobranchialectomized frogs at sunrise concomitant with acute hypercalcaemia and hypercalciuria,1
herpes simplex virus in human sensory ganglia,1
glycine and alanine synthesis enzymes in the tissues of the silkworm during its development,0
sparrows is endemic to specific geographic regions.,0
spiders was found alongside eagles in several sites.,0
aggregation of beta2microglobulin on the lymphocyte surface by successive incubations with goat antibeta2microglobulin on the lymphocyte surface by successive incubations with goat antibeta2microglobulin and fab2 fragments of rabbit antigoat igg also made rabbit lymphocytes resistant to lysis by antirla and guinea pig lymphocytes resistant to lysis by antirla and guinea pig lymphocytes resistant to lysis by antigpla,1
our knowledge of immuneresponse ir determinants in man is as yet rather limited but by inference from studies of mhs in mice guineapigs and rhesus monkeys it is almost certain that hla contains such genes,1
The distribution of trout overlaps with that of bats.,0
fibronectin mediates attachment of staphylococcus aureus to human neutrophils,0
adrenocortical activity was studied in three groups of dogs controlnormal hypophysectomized hypox and dogs with a piece of parotid gland grafted into the sella turcica immediately after removal of the whole hypophysis hypox  graft,0
bass is endemic to specific geographic regions.,0
the polymyxins were as active or more active against most species of gramnegative rods but were essentially inactive against proteus providencia and many strains of enterobacter,1
spiders exhibits significant genetic diversity across its range.,0
salmon is endemic to specific geographic regions.,0
benzoapyrene hydroxylase activity was found in the bone marrow of control and 3mcinduced new zealand white rabbits,1
Both rats and eagles are common in this ecosystem.,0
human factors in the genesis and prevention of air accidents due to disorientation in flight,1
although human ratr and ovine fsh as well as equine cg competed for rat testicular fsh receptor binding only hfsh and rfsh interacted effectively with the recombinant hfsh receptor suggesting that speciesspecific ligand recognition exists between human and rodent receptors,0
one percent cholesterol was added to a caseinsucrosesoybean oil basal diet for rats or a stock diet with 2 soybean oil for guinea pigs,1
in contrast to some bangladeshi strains of h alvei the finnish strains were negative for the attachmenteffacement lesion by an in vitro fluorescent acting staining test and also did not show homology to the escherichia coli attachmenteffacement gene eaea by pcr,0
reconstitution of an ordered structure from major outer membrane constituents and the lipoproteinbearing peptidoglycan sacculus of escherichia coli,1
biochemical mechanisms of action of hypnotics impact on the inhibitory synaptic transmitters gaba and glycine,1
the nitrogenregulated bacillus subtilis nrgab operon encodes a membrane protein and a protein highly similar to the escherichia coli glnbencoded pii protein,0
trichinosis in dogs from mafil province of valdivia chile authors transl,1
the phenolaceticacid extraced cell proteins of mycoplasma m and acholeplasma a reference strains pg31 m,1
the reductant source for nitrogenase in anabaena and photohydrogen production and photoreduction electron transport in scenedesmus are discussed,1
both the human and rabbit erythrocyte membranes contain a kinase which utilizes gtp perhaps also atp as the phosphoryl donor,1
using proteinfree modified tyrodes medium tlppva containing 10 mm lactate l 01 mm pyruvate p and amino acids phe ile met and gln we found that development of hamster 8cell embryos to blastocysts was supported better in the absence of glucose than in medium containing standard 5 mm glucose 881 and 50 respectively,0
about 12 liters of bovine and human urine were concentrated by pressure dialysis and a search was made for retinolrbp using gel filtration and ion exchange chromatography,0
the aim of our study was to investigate the effect of misoprostol a synthetic pge1 analog on tissue histamine concentration and mast cell counts after damage to the gastric mucosa induced by stress histamine aspirin and concentrated ethanol in guinea pigs,0
the synthesis of 3bromo4567tetrahydro12benzoisoxazole derivatives and their activity against human pathogen fungi are reported,0
the sequence of the heml gene bears no recognizable similarity to the hema gene of s typhimurium or e coli which encodes glutamyltrna reductase or to the hema genes of b japonicum or r capsulatus which encode ala synthase,0
in addition the caudal globus pallidus and the caudal substantia nigra were injected separately in a fourth and fifth monkey with a fluorescent dye and wheat germ agglutininhorseradish peroxidase wgahrp respectively,0
Conservation status of bees is of concern due to habitat loss.,0
these compounds were previously shown to be potent activators of the adpglucose pyrophosphorylases from the enterics salmonella typhimurium enterobacter aerogenes enterobacter cloacae citrobacter freundii escherichia aurescens shigella dysenteriae and escherichia coli,1
the severity of platynosomum concinnum infection in cats experimentally infected with 125 flukes small dose and 1000 flukes large dose was determined by monitoring clinical signs and hematologic serum biochemical and pathologic changes during the infection,1
other toxicities seen were myelosuppression desquamation of palms and soles malar erythema and hyperpigmentation stomatitis chest pain drug fever and increased serum creatine phosphokinase,0
two proteasesensitive regions of nr are shown which connect essentially between the flavin fad and haem domains and between the haem and molybdenum domains of nr amino acid analysis of the fad and fadhaemcontaining domains yielded two partial sequences which are compared with sequences deduced from complementary dna cdna of nr from arabidopsis tobacco and spinach,0
observations on serum immunoglobulin levels in cattle infected with trypanosoma brucei t vivax and t congolense,0
sergentomyia rondanomyia ingrami newstead 1914 sergentomyia rondanomyia dureni parrot 1934 and sergentomyia hamoni abonnenc 1958 diptera phlebotomidae,1
subcellular distribution of prostaglandin and gonadotrop in receptors in bovine corpora lutea,1
immunodiffusion techniques were used on trichloroacetic acid extracts from 10 strains of bacteroides fragilis in detecting precipitating antibodies against this species in immune rabbit sera,1
an orally absorbable cephalosporin derivative cefaclor is equally effective in vitro against ampicillinsusceptible and resistant haemophilus and against other bacteria that cause acute otitis media,1
in the muscles of the different species positive correlations between myoglobin content and the activities of the three enzymes were found which were closer for pigs and chicken than for cattle and ducks,0
after an examination of the most important physiopathological alterations of splenectomised patients and on the basis of careful research into the literature on study and classification of postsplenectomy hyperthermia the authors stress the importance of infections in the genesis of such hyperthermia until a few years ago defined as sine causa,1
before therapy the dogs had a cutaneous flora composed mainly of staphylococcus aureus coagulasepositive organisms,1
the first finding of trichostrongylus axei cobbold 1879 railliet et henry 1909 in the cuban bovine cattle is reported,1
the purification of human heart mast cells can be brought from less than 01 to 12 by a combination of lowspeed centrifugation over albumin 2 solution and percoll gradient,0
bovine thrombin gave a very prolonged tt of heparinized plasma compared with human thrombin though the two thrombins gave identical tts for nonheparinized control plasma,0
Conservation status of squirrels is of concern due to habitat loss.,0
blood proteins in turtles testudo hermanni emys orbicularis and caretta caretta,1
the effects of anionic sodium dodecyl sulfate and sodium dioctyl sufosuccinate and nonionic polysorbate 80 and polyoxyl 40 hydrogenated castor oil synthetic surfactants and bile acids sodium taurocholate sodium taurodeoxycholate and sodium taurodihydrofusidate on epithelial integrity were studied in monolayers of human intestinal epithelial caco2 cells grown on microporous polycarbonate filters,0
effect of corynebacterium parvum on tumor growth in normal and athymic nude mice,1
fresh alfalfa in two bags was treated with 5 kgmetric ton of a commercial silage additive silobest,0
mice exhibits significant genetic diversity across its range.,0
many synapses showed both gabaa beta 3 and gephyrin immunoreactivity and at most of these synapses gaba and glycine were enriched in the presynaptic axon,0
We documented the presence of bats and snakes in the same location.,0
allergenic characterization of acarus siro and tyrophagus putrescentiae and their crossreactivity with lepidoglyphus destructor and dermatophagoides pteronyssinus,0
the effects of ph upon infrared spectra co stretching frequency vco region and visible spectra of the co complexes of soybean leghemoglobins a c1 and c2 sperm whale myoglobin and human hemoglobin a are reported,1
antibody against clostridium perfringens type a enterotoxin in healthy beef cattle and human populations in brazil,1
The study area supports populations of both turtles and snakes.,0
the betaendorphin cleavage derivatives destyrgammaendorphin dt gamma e and desenkephalingammaendorphin de gamma e when injected iv for 4 days prevented the eeg ictal seizures induced by crf in the hippocampus of rabbits and partly prevented the tardive enhancement of theta wave amplitude and frequency,0
the upper extremity of the thrombus is located exactly by ed whatever the topography 35 in the inferior vena cava three of them beyond the renal veins the degree of obstruction partially occluded veins 32 and even if its extended or not 27,0
Conservation status of hawks is of concern due to habitat loss.,0
foxes is characterized by its distinctive morphology.,0
placental type of membranebound arylamidase shiba isoenzyme found in human cancerous lung,1
The distribution of eagles overlaps with that of seals.,0
evidence for diversity of plasmodium falciparum sporozoite surface antigens derived from analysis of antibodies elicited in humans,0
klebsiella pneumoniae and klebsiella oxytoca were dominant species in flats and the hospital nursing area,0
We documented the presence of hawks and otters in the same location.,0
synergistic activity of components of mycobacteria and mutant salmonella in causing regression of line10 tumors in guinea pigs,1
the topography of the worm in icr mice was similar to that observed in previous studies on this echinostome in domestic chick embryos chickens and golden hamsters,0
captive laboratoryheld lizards agama agama experimentally inoculated with dermatophilus congolensis by subcutaneous intramuscular and intraperitoneal routes developed pyogranulomatous and necrotic lesions at and around the sites of inoculation,0
can the binding of gaba glycine and betaalanine to synaptic receptors be determined in the presence of a physiological concentration of na,1
much peroxidase is released from eosinophils that ingest complexes formed of human immunoglobulins with specific rabbit antibody,1
a trypanosome indistinguishable from trypanosoma rangeli in the haemolymph of rhodnius domesticus from brazil,1
contrary to common belief in most batoid fishes as well as some sharks muscles that originate from the branchial muscle plate and extend medially in the ventral gill arches do exist the medial extension of the interbranchiales in most batoid fishes and some sharks and the y muscle in the pelagic stingrays myliobatos and rhinoptera,0
male guinea pigs intact and orally sensitized with chick ovalbumin ova having initial bw 250300 g received glycine intraperitoneally or orally in a single dose of 100 or 200 mgkgday during 3 days,0
in contrast the inflammatory response which was reported to occur in the rabbit eye 3 to 4 hr after exposure to 500 or 1000 rads of xrays was not observed in the chicken eye even after expsoure to 10000 rads,1
purified chat was used to raise a monospecific antihuman chat polyclonal antibody in rabbits,0
expanded evaluations designed to support projected studies in human volunteers provided full confirmation of the pilot appraisals and in addition showed i that the activity of wr142490 was a function of the total dose delivered single doses being as effective as three or seven fractional doses administered over as many days ii that intravenous administration of this agent was feasible and effective and iii that the compound was at least as active against infections with p vivax as against infections with p falciparum,1
2 marmosets rabbits and rats dosed with betabromostyrene excrete two mercapturic acids,1
rabbit antibodies to these lung taas were not adsorbed by types a b and o human red blood cells serum proteins as well as soluble or insoluble lung preparations,1
anaphylatoxins and cationic proteins were active on human and rabbit mastocytes and on human basophils but not on rabbit basophils,1
this serum recognizes the gat idiotype of 13 inbred strains of mice as well as the gat idiotype present in sera of guineapigs rats and rabbits immunized with gat,1
Both trout and bees are common in this ecosystem.,0
quantitative analysis of rna cleavage during rnadirected dna synthesis by human immunodeficiency and avian myeloblastosis virus reverse transcriptases,0
shp was effective in inhibiting growth of clostridium perfringens and clostridium botulinum strains 62a 52a and lamanna b but generally ineffective against staphylococcus aureus and bacillus cereus,0
these findings demonstrated that certain cranial and cerebellar markers in particular the lemon sign and the banana sign or absent cerebellum are consistent features of open spina bifida and are likely to improve the diagnostic accuracy of ultrasonography in the evaluation of pregnancies at high risk for this fetal abnormality,0
methionyltrna synthetase from bacillus stearothermophilus structural and functional identities with the escherichia coli enzyme,0
We documented the presence of eagles and frogs in the same location.,0
The study area supports populations of both rats and turtles.,0
ultastructural studies of sarcocystis sp from the camel camelus dromedarius in egypt,0
diagnostic titers in neorickettsiosis in sheep cattle and swine,1
one pleural fluid also showed occasional mycelia and rare conidiophores of aspergillus niger,1
turtles and mice are found in similar habitats.,0
five allergen extracts of dermatophagoides pteronyssinus lolium perenne alternaria tenuis aspergillus fumigatus and cladosporium herbarum obtained from four different manufacturers were examined by inhibition of rast content of protein and carbohydrate contents of phosphorylcholine pc and tridacnin reactive components and by skin test,0
the effect of antilymphocyte globulin alg on precipitin formation to human serum albumin in rabbits,0
The distribution of insects overlaps with that of otters.,0
california goats with a disease resembling enzootic ataxia or swayback,1
escherichia coli and staphylococcus aureus were used as model organisms,1
bees and squirrels share similar geographic ranges.,0
comparative gelelectrophoretic demonstration of steroid hormone receptors in human breast cancers and after their transplantation to athymic nude mice proceedings,1
most of the urinary tract infections were caused by escherichia coli and streptococcus epidermidis,1
the cloning of the cytotoxin gene and the development of a mouse model of human gastric disease will provide the basis for the understanding of h pylori pathogenesis and the development of therapeutics and vaccines,0
study of guinea pigs fed swiss chard grown on municipal sludgeamended soil,1
bats shows remarkable adaptations to its environment.,0
hawks was found alongside mice in several sites.,0
there strains representative of two undescribed torulopsis species t geochares and t azyma were recovered from soil and rupicolous lichen in south africa,1
the enzyme was also detected in epithelial cells of bowmans capsule in the rabbit and in mesangial cells in both ovine and bovine glomerular tufts,1
sensitivity of the strains of ps aeruginosa and proteus was low to all of the antibiotics except gentamycin,1
birds was found alongside turtles in several sites.,0
a program involving acute subacute and chronic toxicity as well as reproduction studies was performed to evaluate the potential toxicity of chenodeoxycholic acid in rats hamsters and dogs,0
leucine5enkephalin stained fibers and terminals were observed with varying density in the retrorubral field dopaminergic nucleus a8 region substantia nigra pars compacta dopaminergic nucleus a9 region and ventral tegmental area and related nuclei dopaminergic nucleus a10 region,0
in modified tyrodes solution 17 betaestradiol at concentrations between 01 microgramml and 320 nmolesml was effective in increasing human spermatozoal forward migration,1
comparative characterization of the basic forebrain cortical zones in emys orbicularis linnaeus and testudo horsfieldi gray,1
Both dolphins and hawks were observed in the study area.,0
lymphocytes were cultured and stimulated with phytohemagglutinin pha for 72 h doses of 01 025 05 075 and 1 microgramml of bida were added to the culture at 1 h g2 phase and 6 h sg2 phase before harvesting,0
development of the timor filaria in aedes togoi preliminary observations,1
we examined the effects of chemical deactivation of the inc using a gammaaminobutyric acid gaba agonist muscimol in cats that had received bilateral labyrinthectomy and compared the results with those in normal cats,0
an experimental neuroanatomic investigation of the innervation of the dogs tongue by the method of retrograde axonal transport of horseradish peroxidase required that chorda tympani neurectomy be performed in neonatal pups,1
meropenem and imipenem were compared for their capacity to kill intracellular staphylococcus aureus to alter the pattern of lysis of serumsensitive or resistant escherichia coli and to affect the uptake and intracellular killing of opsonized s aureus by human neutrophils and mouse peritoneal macrophages,0
the semialkaline proteinase seaprose from aspergillus melleus has been tested for its ability to either inactivate or form complexes with three human plasma proteinase inhibitors alpha2macroglobulin alpha1antichymotrypsin and alpha1proteinase inhibitor,0
in all test systems the endotoxin activity of veillonella and fusocbacterium lps was comparable to that of lps from salmonella enteritidis which was included as a reference endotoxin,1
pharmacokinetics of the anxiolytic betacarboline derivative abecarnil in the mouse rat rabbit dog cynomolgus monkey and baboon,0
evidence is presented for the chromosome localization of seven silver fox genes obtained with the help of panel of fox x chinese hamster somatic cell hybrids,0
effects of various induced local environmental conditions and histopathological studies in experimental dermatophilus congolensis infection on the bovine skin,0
squirrels belongs to the family Colubridae and is widely distributed.,0
aminoacylase was immobilized on the mycelium pellets of aspergillus ochraceus by using albumin and glutaraldehyde,1
these observations led to the hypothesis that there are two stages in the genesis of immunocompetence of t helper cells one dependent on the thymus and the other on peripheral macrophagelike cells,1
whales and salmon share similar geographic ranges.,0
in addition several of the compounds inhibited the release of srsa from passively sensitized human chopped lung and protected guinea pigs from the effects of anaphylaxis in a modified herxheimer test,1
both indole derivatives are major secretory products of rodent and human pineal glands,0
the predicted amino acid sequence of mouse ugt16 is 93 and 78 similar to the rat and human ugt16 sequences respectively while the rabbit ugt16 is 79 and 83 similar to the rat and human ugt16 sequences respectively,0
surface membrane vesicles of red cells infected with the avian malaria plasmodium lophurae were produced by nitrogen decompression,1
we recommend that antibiotics should be given as early as possible and chosen always to cover s pneumoniae and in addition m pneumoniae during outbreaks and s aureus during influenza epidemics,0
infections with salmonella shigella vibrio enterotoxigenic escherichia coli enteroviruses and intestinal parasites were uncommon,1
if confirmed this would mean that the membrane conductance system of mammalian fibres is so different from that of invertebrate and amphibian axon models as to make the data base gathered from amphibian myelinated fibres frog and toad and invertebrate giant axons squid and myxicola irrelevant to human nd other mammalian fibres,0
because the adult human lung is more susceptible to infection with cytomegalovirus than herpes simplex virus we compared the replication of these two viruses in vitro in human alveolar macrophages,1
ovatus b thetaiotaomicron and b uniformis were significantly more resistant to every antibiotic tested than were indolenegative members b,0
changes in serum and plasma proteins and in igg and igm antibodies in calves experimentally infected with sarcocystis from dogs,1
srbc sensitized with fresh rabbit or guinea pig serum formed rosettes with pbl tonsil cells b lymphoblasts and granulocytes,1
examples include enterobacter klebsiella e coli enterobacter haffniae and proteus,1
snakes and deer are found in similar habitats.,0
the anaerobic sidechain cleavage of bile acids by escherichia coli isolated from human faeces proceedings,0
owls occurs sympatrically with sharks in many regions.,0
finding of yersinia enterocolitica in rattus rattus,1
